BDRC_ID,PlaceType,label_bo,label_zh-hans,label_en,label_zh-pinin,label_mn-x-trans,alias_bo,alias_zh-hans,alias_en,alias_zh-pinin,alias_mn-x-trans,Latitude,Longitude,FoundedOn,ConvertedOn
G1KR1098,monastery,,根果寺,,,,,,,Genguo si,,30.68333,98.36667,,
G500,monastery,དཀར་མཛེས་དགོན།,甘孜寺,,,,ཆོས་སྡེ་ཆེན་པོ་དཀར་མཛེས་བཤད་སྒྲུབ་ནོར་བུ་གླིང་།,甘孜扎西萝卜楞寺,,ganzi si,,31.61667,99.98333,1662,
G2044,monastery,འབྲོང་ངུར་གསུམ་མདོ་དགོན།,,,,,,,,,,,,,
G3JT12599,printery,གཏེར་ལུང་ཡིད་དགའ་ཆོས་འཛིན་གླིང་གྱི་པར་ཁང་།,,,,,གཏེར་ལུང་དགོན་ཡིད་དགའ་ཆོས་འཛིན་གླིང་པར་ཁང་།,,,,,,,,
G3JT12514,printery,རྫ་རོང་ཕུ་དགོན་གྱི་པར་ཁང་།,,,,,,,,,,,,,
G3JT12522,printery,ཅོ་ནེ་པར་ཁང་།,,,,,,,,,,,,1721,
G2CN10893,printery,གོང་ར་ངེས་གསང་རྡོ་རྗེ་གླིང་གི་པར་ཁང་།,,,,,གང་ར་ངེས་གསང་རྡོ་རྗེ་གླིང་གི་པར་ཁང་།,,,,,,,,
G1PD95985,monastery,ཀོང་ཅི་ཟི།,广济寺,,,,,广积寺,,guangji si,,36.28000,102.90000,1777,
G3203,monastery,སྒོམ་མེད་འོད་གསལ་ཐང་ཆོས་སྒར།,,,,,,,,,,,,,
G1KR602,monastery,བམ་ལོང་དགོན།,帮来寺,,,,,,,bang lai si,,32.51667,97.85000,,
G1KR2659,monastery,འབྲོང་བའི་ཆོས་སྒར།,仲哇帐房寺,,,,,仲哇帐防寺,,zhongwa zhangfang si,,33.63938,99.45000,1930,
G1KR2469,monastery,དམེ་ཤུལ་སྔགས་ཁང་།,麦秀俄莽寺,,,,,,,,,35.21803,101.78000,1985,
G1KR213,monastery,མཛོད་དགེ་སེ་ར་དགོན།,色拉寺,,,,སེ་ར་བཤད་སྒྲུབ་དར་རྒྱས་གླིང་།,若尔盖县色拉寺,,sela si,,33.76470,103.02755,1712,
G1KR2288,monastery,ཞང་ལིས་ཧོའུ་ལ་ཟི།,香力胡拉寺,,,,,,,,,36.13637,102.20786,1701,
G1KR1248,monastery,,卡灯寺,,,,,,,Kadeng si,,30.55000,96.63333,,
G2902,monastery,བཀའ་ཅོག་དགོན།,,,,,ཅོད་པཎ་ཆེན་པོ་དཀར་ཕྱོགས་དགོན།,,,,,,,,
G1KR2373,monastery,ཡ་རྫིའི་རྐང་ཚ་དགོན་པ།,岗察寺,,,,རྐང་ཚ་དགོན་པ།,刚擦寺,,gangca si,,35.65587,102.30747,1692,
G1KR2828,monastery,ཁ་ནེ་ཟི།,卡乃寺,,,,,孔来寺,,,,32.53531,96.19540,1390,
G4577,monastery,དཔལ་ལྡན་རྩེ་དགོན་པ།,班旦孜寺,,,,,,,bandanzi si,,29.90549,91.08465,1300,
G1KR2923,monastery,མི་རི་དགོན་པ།,木里寺,,,,,木里寺,,muli si,,38.05000,98.96000,,
G293,monastery,གཙོས་དགོན་པ།,合作寺,Tso Gon Genden Choling,,,གཙོས་དགེ་ལྡན་ཆོས་འཁོར་གླིང་།,黑错寺,,hezuo si,,34.98443,102.90041,1650,
G175,monastery,ཧོར་དགོན།,毛藏寺,,,,ཧོར་དགོན།,,,maozang si,,37.51667,102.41666,1250,1652
G2CN10892,printery,བྲག་ཚ་སེབ་པར་ཁང་།,,,,,སྦྲགས་ཚལ་གསེབ་ལྷ་ཁང་གི་པར་ཁང་།,,,,,,,,
G1KR1199,monastery,,所岗寺,,,,,所贡寺,,Suogang si,,30.73333,97.33334,,
G1KG15410,printery,བཀྲ་ཤིས་ཆོས་འབྱོར་གླིང་གི་པར་ཁང་།,,,,,བཀྲ་ཤིས་ཆོས་འབྱོར་གླིང་པར་ཁང་།,,,,,,,,
G1604,monastery,ཇ་བཟི་དགོན།,甲孜寺,,,,གྱ་དགོན།,,,jiazi si,,31.00000,100.31667,1866,
G198,monastery,ཡངས་པ་ཅན་དགོན་པ།,羊八井寺,,,,བྱང་ཡངས་པ་ཅན་དགོན་པ།,,,yangbajing si,,30.05281,90.44358,1500,1750
G1KR1205,monastery,,向康大殿,,,,,学龙寺,,Xuelong si,,30.56667,97.96667,,
G3689,monastery,གནམ་རྐེས་དགོན།,,,,,,,,,,,,,
G1KR1004,monastery,,色然寺,,,,,岭达寺,,Lingda si,,32.06667,97.30000,,
G1KR1175,monastery,བྱ་ཟེ་ཡང་རྫོང་དགོན།,夏色拥宗寺,,,,ཡང་རྫོང་དགོན།,下色拥中寺,,xiase yongzong si,,31.533233,95.271109,1413,
G1KR1998,monastery,དཔལ་ཤིས་སྟེང་ཁ་དགོན།,巴西电尕寺（上，下寺）,,,,དཔལ་ཤིས་སྟེང་ཁ་ནང་འོག་དགོན།,,,"baxi diabga si（shang, xiasi）",,34.10932,103.21964,1256,1550
G1KR1736,monastery,,夏查寺,,,,,多瓦夏查寺,,,,31.51667,94.05000,,
G2KR39,monastery,བཀྲ་ཤིས་ཆོས་འཁོར་གླིང་།,,,,Dashchoinkhorlin khiid,,,,,dasi coyinqorling keyid,48.00795,106.9365667,1778,
G1KR810,monastery,བཀྲ་ཤིས་རབ་བརྟན་གླིང་།,兰经寺,,,,,扎西绕丹林,,lanjing si,,27.23333,99.30000,1732,
G3949,monastery,ཀ་བཞི་དགོན།,嘎依寺,,,,,,,gayi si,,33.38334,97.80000,1450,
G3846,monastery,ལྕོག་རི་དགོན།,觉日寺,,,,ཅོག་རོ་དགོན ༼སྣགར་མིང༽,,,jueri si,,31.65000,100.26667,,
G1KR1983,monastery,གོང་སྨད་དགེ་འཕེལ་གླིང་།,贡美格培寺,,,,,,,gongmei gepei si,,33.48080,104.52521,1880,
G1KR1159,monastery,སྦྲ་ཧོ་དགོན།,巴合寺,,,,སྦྲ་ཧོར་དགོན།,巴河寺,,bahe si,,31.227180,95.925599,1336,
G1KR80,monastery,འོད་འདུས་དགོན།,阿底寺,,,,ཨོད་འདུས་དགོན།,阿底寺 (在 宗教史要 中无相应的名字 - 但在本真乡有'od 'dus 这个村名.,,adi si,,31.88802,102.25174,,
G1KR1859,monastery,བླ་མ་གླིང་དགོན།,喇嘛岭寺,Lamaling monastery,,,བླ་གླིང་ཨེ་ཝཾ་བདེ་ཆེན་ཆོས་འཁོར་གླིང་།,喇嘛林寺,,,,29.43333,94.38333,,
G1352,monastery,འཇོ་མདའ་ཁྲོ་རུ་དགོན།,,,,,ཁྲོ་རུ་དགོན ༼འཇོ་མདའ༽,,,,,,,,
G1KR1716,monastery,,申扎麻尼寺,,,,,申扎嘛尼寺,,Shenzhamani si,,30.91667,88.71667,,
G4783,monastery,ཞོང་ཞོང་དགོན།,雄雄寺,,,,ཞང་ཞོང་རྡོ་རྗེ་གདན།,香雄金刚座,,xiongxiong si,,29.66667,89.13333,1021,
G4547,monastery,ཟེ་ཁ་དགོན།,,,,,,,,,,,,,
G1KR1631,monastery,རི་ཆུང་པོ་ཏོ།,日琼波多寺,,,,,日波寺,,riqiong boduo si,,27.70000,89.16666,1900,
G1KR2477,monastery,སོ་ནག་གཏེར་གསར།,索乃亥德斯尔寺,,,,,,,,,35.00094,101.47100,1953,
G1KR2821,monastery,ཀརྨ་དར་རྒྱས་དགོན་པ།,噶玛达杰寺,,,,,达杰寺,,gama dajie si,,32.41660,96.07999,1952,
G3903,monastery,བཤད་སྒྲུབ་རབ་རྒྱས་གླིང་།,加须饶吉寺,,,,,加须寺,,jiaxu raoji si,,29.65000,100.40000,1775,
G1KR1680,monastery,,色扎寺,,,,,色扎西寺,,,,31.76667,93.61667,,
G4249,monastery,རྣམ་རྒྱལ་གྲྭ་ཚང་།,南嘉寺,Namgyal Monastery,,,རྩེ་རྣམ་རྒྱལ་གྲྭ་ཚང་།,,,nanjia si,,,,1468,
G1KR2706,monastery,ར་གེབ་དགོན་པ།,热艾寺,,,,,,,re-ai si,,32.35105,97.23308,1576,
G1PD96081,monastery,ཀྲོ་ཀྱ་ཟི།,赵家寺,,,,,广济寺,,zhaojia si,,36.62498,102.39283,1619,
G1PD96034,monastery,ཧུ་ཀྱ་ཟི་བཀྲ་ཤིས་ཆོས་འཁོར་གླིང་།,胡李家寺,,,,ཧུ་ཀྱ་ཟི་བཀྲ་ཤིས་ཆོས་འཁོར་གླིང་།,胡家寺,,hu li jia si,,35.86862,102.82443,1865,
G2038,monastery,དབེན་པ་རི་ཁྲོད་དགོན།,,,,,,,,,,,,,
G1KR1329,monastery,,康玛寺,,,,,宗西乡康玛寺,,Kangma si,,29.95000,98.71667,,
G1KR990,monastery,,杂普寺,,,,,,,Zapu si,,31.06667,97.33334,,
G1KR1091,monastery,,奴寺,,,,,,,Nu si,,30.68333,98.36667,,
G1619,monastery,ཨེ་ཝམ་བཀྲ་ཤིས་དགོན།,,,,,ཉག་རོང་ཨེ་ཝམ་བཀྲ་ཤིས་དགོན།,,,,,,,,
G3482,monastery,སང་སིང་སྒང་ཆོས་སྡེ།,,,,,ཉང་པོ་སང་སིང་སྒང་ཆོས་སྡེ།,,,,,,,,
G3378,monastery,གྱེ་རི་དགོན།,,,,,,,,,,,,,
G4958,monastery,ཟེ་དཀར་དགོན།,,,,,,,,,,,,,
G4319,monastery,གུ་མདོ་དགོན།,,,,,,,,,,,,,
G2496,monastery,དགའ་ལྡན་འཕེལ་རྒྱས་གླིང་།,,,,,སོག་དགའ་ལྡན་འཕེལ་རྒྱས་གླིང་།,,,,,,,,
G1KR2550,monastery,གླིང་ཚའི་སྔགས་ཁང་།,浪查俄康,,,,,货尔加寺,,huo'erjia si,,36.04802,101.38000,1939,
G2LS587,monastery,བྱེ་དཀར་དགོན།,齐嘎寺,,,,བྱེ་དཀར་རྣམ་རྒྱལ་ལྷ་རྩེ་དགོན།,,,qiga si,,31.60000,78.95000,1350,1550
G3JT12535,printery,རུམ་སྟེགས་དགོན་པའི་པར་ཁང་།,,,,,རུམ་བཏེགས་དགོན་པའི་པར་ཁང་།,,,,,,,,
G2CN10880,printery,འོན་ཆོས་སྡིངས་བླ་བྲང་གི་པར་ཁང་།,,,,,,,,,,,,,
G3394,monastery,རྒོད་ལུང་དགོན།,,,,,བསམ་གཏན་གླིང་།,,,,,,,,
G4895,monastery,གྱང་སྒང་དགོན་པ།,,,,,,,,,,,,,
G3680,monastery,འབའ་དཔལ་དཔར།,,,,,,,,,,,,,
G1KR2484,monastery,སྐ་གསར་བོན་དགོན།,尕赛寺,,,,སྐ་གསར་བོན་གྲྭ་གསང་སྔགས་དར་རྒྱས་གླིང་།,尕寺,,gasai si,,36.32995,100.58443,,
G1KR1261,monastery,,琼果寺,,,,,琼根寺,,Qionggen si,,30.03333,97.03333,,
G1PD108531,monastery,ཁང་དམར་དགོན།,,,,,ཚ་ཁོ་ཁང་དམར་དགོན།,,,,,,,,
G4835,monastery,འབྲས་དོག་ལུང་དགོན་པ།,哲豆隆寺,,,,,,,zhedoulong si,,34.02607,103.83048,1599,
G1KR1230,monastery,,布嘎寺,,,,,泽穷寺,,Zeqiong si,,30.56667,97.78333,,
G1KR2629,monastery,ཉ་རྒན་དགོན་པ།,念干寺,,,,,昂柔寺,,niangan si,,32.56000,100.60000,1904,
G4318,monastery,ཝ་དག་དགོན།,,,,,,,,,,,,,
G4401,monastery,བྱེ་མཁར་ཆོས་སྡེ།,,,,,,,,,,,,,
G3686,monastery,རོལ་ལམ་དགོན།,,,,,,,,,,,,,
G2493,monastery,བཀྲ་ཤིས་ཆོས་གླིང་དགོན།,,,,,ལྷོ་བྲག་བཀྲ་ཤིས་ཆོས་གླིང་དགོན།,,,,,,,,
G1KR1162,monastery,,乃止寺,,,,,巴当寺,,Badang si,,31.21667,95.36667,,
G1527,monastery,སྦོམ་རག་དགའ་ལྡན་དོན་གྲུབ་གླིང་།,噶丹东竹林寺,,,,སྦོམ་རག་དགའ་ལྡན་དོན་གྲུབ་གླིང་།,冲冲错岗衮,,Gadandongzhulin si,,28.26667,99.20000,,1667
G2KR112,monastery,,,,Shaerlige miao,Sharligin juu,,瑞云寺,,Ruiyun si,sharlig-un sum-e,,,1585,
G4928,monastery,བཀྲ་ཤིས་སྒང་།,扎西岗寺,,,,བཀྲ་ཤིས་སྒང་དམ་ཆོས་ནོར་བུ་གླིང་།,,,zhaxigang si,,32.21587,101.82896,1663,
G1KR2690,monastery,དོམ་དཀར་དགོན།,当卡寺,,,,དོམ་དཀར་ལྷུན་གྲུབ་བདེ་ཆེན་ས་དོན་ཆོས་འཁོར་གླིང་།,,,dangka si,,33.01097,97.13973,1150,
G1PD96273,monastery,བིས་ཀྱའི་དགོན།,白家寺,,,,བིས་ཀྱའི་དགོན་དགའ་ལྡན་དར་རྒྱས་གླིང་།,白家寺,,baijia si,,35.96000,102.65000,1522,
G2251,monastery,སེ་བ་ལུང་དགོན།,色瓦龙寺,,,,སེ་ར་ལུང་དགོན།,,,sewalong si,,30.69000,81.60000,1450,
G1KR67,monastery,ཀླུ་བཟོད་དགོན།,洛若寺,,,,,罗尔寺,,Luo er si,,32.16845,103.14468,1392,
G4592,monastery,རྒྱ་གྲགས་དགོན།,甲扎寺,,,,,,,jiazha si,,29.95585,91.24003,1150,
G457,monastery,གནས་རྙིང་དགོན་པ།,乃宁寺,Nenying,,,གནས་སྙིང་དགོན་པ།,,,naining si,,28.81667,89.65000,0750,1650
G1637,monastery,ཆོས་ཁྲི་སྒར།,,,,,ཉག་རོང་ཆོས་ཁྲི་སྒར།,,,,,,,,
G4675,monastery,དངུལ་རྭ་དགོན།,,,,,,,,,,,,,
G1924,monastery,དུས་འཁོར་ལུང་དགོན།,,,,,དུས་འཁོར་གྲྭ་ཚང་།,,,,,,,1877,
G1PD96050,monastery,ཆི་ཀྱ་ཟི།,祁家寺,,,,,祁家尕寺,,qi jia si,,,,,
G2619,monastery,ཡིད་དབང་དགོན།,叶文寺,,,,ཡིད་དབང་སྒྲུབ་བརྒྱུད་ངེས་དོན་ཆོས་གླིང་།,,,yewen si,,31.88523,96.14386,1835,
G1KR807,monastery,,扎加寺,,,,,觉顶寺,,Zhajia si,,28.96667,98.96667,,
G1KG21972,printery,དགའ་ལྡན་པར་ཁང་།,,,,,,,,,,,,,
G1KR138,monastery,འབར་ཁམས་སེ་ར་དགོན།,沙拉寺,,,,སེ་ར་དགོན།,,,shala si,,32.22169,101.62607,,
G1PD96006,monastery,ཤང་སྤར་དགོན།,山佛寺,,,,ཤང་སྤར་ཟི།,山华尔寺,,shanhuaer si,,36.00999,102.73008,1413,
G1664,monastery,ཟེར་འཕྲོ་དགོན།,色措寺,,,,ཟེར་འཕྲོ་བསམ་གཏན་གཡུང་དྲུང་གླིང་།,,,secuo si,,32.16667,99.35000,1100,
G1KR2087,monastery,ཧེ་མ་ལུང་བའི་དགོན་པ།,海马沟寺,,,,,,,haimagou si,,36.44274,101.54423,,
G1KR1354,monastery,,格龙寺,,,,,格龙寺嘎马欧珠林,,Gelong si gama'ouzhu lin,,30.88333,96.31667,,
G1KR1211,monastery,,拉帕寺,,,,,喇寺,,Lapa si,,30.56667,97.96667,,
G1KR2142,monastery,ཧང་ཧྲུའུ་ཟི།,香水寺,,,,,广济寺/广积寺,,,,36.29028,102.91827,1692,
G3628,monastery,མཐའ་བྲག་དགོན་པ།,,,,,ཐ་བྲག་དགོན་པ།,,,,,,,,
G400,monastery,ལི་ཐང་དགོན་ཆེན།,理塘寺,,,,ལི་ཐང་ཐུབ་ཆེན་ཆོས་འཁོར་གླིང་།,长青春科尔寺,,litang si,,30.00000,100.26667,1580,
G3550,monastery,རྩེ་གདོང་དགོན།,孜东寺,,,,རྩེ་གདོང་ཆོས་སྡེ་སྲིད་གསུམ་རྣམ་རྒྱལ་གླིང་།,,,zidong si,,29.45000,89.26667,1489,
G4288,monastery,བྲག་མཁར་དགོན།,,,,,,,,,,,,,
G1KR1348,monastery,,硕督寺,,,,,硕督寺甘协珠林,,,,30.80000,95.65000,,
G1KR1094,monastery,,科青寺,,,,,可青寺,,Keqing si,,30.68333,98.36667,,
G1KR2797,monastery,,岗察寺,,,,,,,gangcha si,,33.90683,95.60544,1500,1675
G3946,monastery,ཀློང་ཐང་སྒྲོལ་མ་ལྷ་ཁང་།,志玛拉康,,,,གླང་ཐང་སྒྲོལ་མ་ལྷ་ཁང་།,志玛拉空,,zhima lagong si,,32.48333,98.01667,0638,
G1KR2498,monastery,ཤིང་ཆུ་རི་ཁྲོད།,秀曲静房,,,,,秀曲日朝,,,,36.21826,101.06631,1865,
G4053,monastery,པ་བམ་དགོན།,,,,,ཐེག་ཆེན་གསང་སྔགས་གླིང་།,,,,,,,,
G1KR345,monastery,ཡར་ལྡན་དགོན།,亚多寺,,,,,,,ya duo si,,30.38333,101.11667,1283,
G1923,monastery,པདྨ་མདོ་སྔགས་གླིང་།,,,,,,,,,,,,,
G1KR1251,monastery,,益青寺,,,,,,,Yiqing si,,30.58333,97.08334,,
G2494,monastery,བམ་རི་ཆོས་སྡེ།,,,,,དྭགས་པོ་བམ་རི་ཆོས་སྡེ།,,,,,,,,
G4102,monastery,ཤར་རོང་དགོན།,沙冲寺,,,,ཤར་རོང་བཀྲ་ཤིས་ཆོས་གླིང་།,,,shachong si,,30.83333,101.51667,1725,
G4751,monastery,ལྷོ་བྲག་བཀྲ་ཤིས་ཆོས་གླིང་།,,,,,བཀྲ་ཤིས་ཆོས་གླིང ༼ལྷོ་བྲག༽,,,,,,,,
G2923,monastery,དཔའ་བོ་རི་ཁྲོད།,,,,,,,,,,,,,
G1KR1795,monastery,ཤང་རབ་བརྟན་བྱམས་པ་གླིང་།,香饶丹强巴林寺,,,,,,,xiang raodan qiangbalin si,,31.80000,79.75000,1450,
G236,monastery,རྒྱུད་སྟོད།,上密院,Gyuto Dratsang,,,དཔལ་ལྡན་སྟོད་རྒྱུད་གྲྭ་ཚང་།,,Gyuto College,shang miyuan,,,,1474,
G1KR2375,monastery,རྒྱ་ཏོག་དགོན།,加多寺,,,,རྒྱ་ཏོག་དགོན་དགའ་ལྡན་ལེགས་ཚོགས་གླིང་།,加多贡尕旦勒措林,,jiaduo si,,37.33000,101.86128,1730,
G4124,monastery,གདུགས་དཀར་དགོན།,杜呷寺,,,,,,,duga si,,30.53333,101.08334,1600,
G4065,monastery,ལྔ་སྟག་བདེ་ཆེན་གླིང་།,,,,,གཡུང་དྲུང་བདེ་ཆེན་གླིང་།,,,,,,,,
G1KR1137,monastery,སྟག་ཁ་དགོན།,当卡寺,,,,ཀུན་བཟང་བདེ་ཆེན་འོད་གསལ་གླིང་།,郭钦寺,,dangka si,,31.53333,96.20000,1858,
G2CN10942,printery,པར་པ་ཚེ་བརྟན་གྱི་པར་ཁང་།,,,,,,,,,,,,,
G1KR442,monastery,གྱང་ཁང་དགོན།,觉格寺,,,,,,,jue ge si,,30.93333,100.31667,,
G4582,monastery,སེ་སྨུག་དགོན།,司木寺,,,,,,,simu si,,29.96687,91.00439,1050,
